page,revision,anon,comment,parentid,revid,size,timestamp,user,userid
Hillary Rodham Clinton,10361,False,/* Health care and other policy initiatives */,263307902,263308950,161375,2009-01-11 03:46:26,Moderate2008,8062604
Hillary Rodham Clinton,10362,False,/* Health care and other policy initiatives */,263308950,263309795,161334,2009-01-11 03:52:07,Moderate2008,8062604
Hillary Rodham Clinton,10363,False,/* Health care and other policy initiatives */,263309795,263310190,161335,2009-01-11 03:54:39,Moderate2008,8062604
Hillary Rodham Clinton,10364,False,"/* Health care and other policy initiatives */  spelling corrections, remove ""Mrs."" - are all of these additions really notable enough to include here?",263310190,263348035,161300,2009-01-11 09:16:53,Tvoz,2241258
Hillary Rodham Clinton,10365,False,"/* United States Secretary of State nomination */  tighten; remove ""still needs"" - we're not the news",263348035,263348892,161216,2009-01-11 09:26:15,Tvoz,2241258
Hillary Rodham Clinton,10366,False,/* Health care and other policy initiatives */,263348892,263415838,161955,2009-01-11 18:15:16,Moderate2008,8062604
Hillary Rodham Clinton,10367,False,[[WP:UNDO|Undid]] revision 263415838 by [[Special:Contributions/Moderate2008|Moderate2008]] ([[User talk:Moderate2008|talk]]) too much detail - not needed,263415838,263463192,161216,2009-01-11 22:26:24,Tvoz,2241258
Hillary Rodham Clinton,10368,False,/* United States Secretary of State nomination */,263463192,263628750,161762,2009-01-12 18:22:25,RSzeliga89,365943
Hillary Rodham Clinton,10369,False,"rv - we're not a political prediction service, we'll include the confirmation hearings once they happen",263628750,263724962,161216,2009-01-13 02:28:59,Wasted Time R,269193
Hillary Rodham Clinton,10370,False,"factor out Maraniss as a base book cite, will be using it more",263724962,263727990,161216,2009-01-13 02:48:17,Wasted Time R,269193
Hillary Rodham Clinton,10371,False,"/* Early life and education */  replace HRC 'Living History' cites with other biography cites where possible, per Talk",263727990,263729391,161199,2009-01-13 02:57:26,Wasted Time R,269193
Hillary Rodham Clinton,10372,False,/* Early life and education */  fix last,263729391,263730232,161199,2009-01-13 03:02:43,Wasted Time R,269193
Hillary Rodham Clinton,10373,False,/* From the East Coast to Arkansas */  more 'Living History' cite swapouts,263730232,263731032,161183,2009-01-13 03:08:14,Wasted Time R,269193
Hillary Rodham Clinton,10374,False,/* Early Arkansas years */  rephrase and recite decision to keep name; other 'LH' cite swapouts,263731032,263733213,161310,2009-01-13 03:20:32,Wasted Time R,269193
Hillary Rodham Clinton,10375,False,/* Early Arkansas years */  cite swap and more specific role for Carter 1976 bit,263733213,263742450,161322,2009-01-13 04:27:57,Wasted Time R,269193
Hillary Rodham Clinton,10376,False,/* Whitewater and other investigations */  'LH' cite swapout and more contemporaneous explanation of missing billing records,263742450,263743082,161312,2009-01-13 04:33:08,Wasted Time R,269193
Hillary Rodham Clinton,10377,False,/* Role as First Lady */  'LH' cite swapout,263743082,263743821,161306,2009-01-13 04:39:03,Wasted Time R,269193
Hillary Rodham Clinton,10378,False,/* Early life */  add high school class rank,263743821,263744777,161421,2009-01-13 04:46:27,Wasted Time R,269193
Hillary Rodham Clinton,10379,False,/* From the East Coast to Arkansas */  add area she taught at Fayetteville and what she was like,263744777,263747241,161607,2009-01-13 05:06:38,Wasted Time R,269193
Hillary Rodham Clinton,10380,False,/* United States Secretary of State nomination */,263747241,263873808,161809,2009-01-13 19:57:23,RJEvans,6564916
Hillary Rodham Clinton,10381,False,/* United States Secretary of State nomination */,263873808,263874025,161808,2009-01-13 19:58:30,RJEvans,6564916
Hillary Rodham Clinton,10382,False,/* United States Secretary of State nomination */,263874025,263927867,161800,2009-01-14 00:13:34,GoPurpleNGold24,3738691
Hillary Rodham Clinton,10383,False,/* United States Secretary of State nomination */   more encyclopedic statement; better ref,263927867,263949563,162025,2009-01-14 02:02:59,Tvoz,2241258
Hillary Rodham Clinton,10384,False,"/* Health care and other policy initiatives */  rm reference to Newborns' and Mothers' Health Protection Act, can't find source for her involvement being significant, see Talk",263949563,263962484,161855,2009-01-14 03:22:12,Wasted Time R,269193
Hillary Rodham Clinton,10385,False,,263962484,263968894,161861,2009-01-14 04:01:20,Perkowitz1,4008252
Hillary Rodham Clinton,10386,False,Fix vandalism,263968894,263972895,161855,2009-01-14 04:29:37,ScoPI,826530
Hillary Rodham Clinton,10387,False,"/* Health care and other policy initiatives */  keep in March 1995 South Asia trip, but boil down to essential points; see Talk",263972895,263978145,161331,2009-01-14 05:10:12,Wasted Time R,269193
Hillary Rodham Clinton,10388,False,"/* Health care and other policy initiatives */  take out who chaired the delegation at Beijing, far less important than what she said",263978145,263979358,161249,2009-01-14 05:19:33,Wasted Time R,269193
Hillary Rodham Clinton,10389,False,"/* Health care and other policy initiatives */  rm 'hot spots' item, will need a lot better source than 'Living History' for this, especially in light of Tuzla fiasco",263979358,263979846,161099,2009-01-14 05:23:21,Wasted Time R,269193
Hillary Rodham Clinton,10390,False,"/* Health care and other policy initiatives */  boil down Northern Ireland, properly format cite, see Talk",263979846,264021185,161075,2009-01-14 12:26:37,Wasted Time R,269193
Hillary Rodham Clinton,10391,False,/* Health care and other policy initiatives */  fix last,264021185,264021310,161103,2009-01-14 12:27:41,Wasted Time R,269193
Hillary Rodham Clinton,10392,False,"/* Health care and other policy initiatives */  rm Macedonia material, too many sources differ, see Talk",264021310,264021984,160930,2009-01-14 12:33:34,Wasted Time R,269193
Hillary Rodham Clinton,10393,False,/* Health care and other policy initiatives */  add overall description of her diplomatic role,264021984,264023240,161353,2009-01-14 12:44:50,Wasted Time R,269193
Hillary Rodham Clinton,10394,False,/* Role as First Lady */  clarify that she had offices in *both* the West Wing and East Wing,264023240,264025097,161394,2009-01-14 13:01:27,Wasted Time R,269193
Hillary Rodham Clinton,10395,False,/* Role as First Lady */  add role in appointments,264025097,264031242,161595,2009-01-14 13:53:01,Wasted Time R,269193
Hillary Rodham Clinton,10396,False,cleaned up article,264031242,264039590,161590,2009-01-14 14:44:29,Levineps,929196
Hillary Rodham Clinton,10397,False,decapitalizing 'suburban',264039590,264077583,161590,2009-01-14 18:01:49,Goethean,28381
Hillary Rodham Clinton,10398,False,/* Second term */,264077583,264198183,161850,2009-01-15 05:07:47,RJEvans,6564916
Hillary Rodham Clinton,10399,False,/* United States Secretary of State nomination */ approved,264198183,264298219,161902,2009-01-15 18:25:40,Fvasconcellos,1051513
Hillary Rodham Clinton,10400,False,/* United States Secretary of State nomination */ fix,264298219,264298365,161903,2009-01-15 18:28:51,Fvasconcellos,1051513
Hillary Rodham Clinton,10401,False,Added Texas,264298365,264446308,162629,2009-01-16 11:45:56,TogetherinParis,1141410
Hillary Rodham Clinton,10402,False,[[WP:UNDO|Undid]] revision 264446308 by [[Special:Contributions/TogetherinParis|TogetherinParis]] ([[User talk:TogetherinParis|talk]]) - revert unconstructive edit,264446308,264449197,161903,2009-01-16 12:12:55,Hekerui,1995058
Hillary Rodham Clinton,10403,False,insert word for clarity,264449197,264449388,161907,2009-01-16 12:14:43,Hekerui,1995058
Hillary Rodham Clinton,10404,False,/* United States Secretary of State nomination */  cite formatting,264449388,264453220,161917,2009-01-16 12:48:07,Wasted Time R,269193
Hillary Rodham Clinton,10405,False,/* United States Secretary of State nomination */  add approval ratings update,264453220,264454615,162321,2009-01-16 12:59:58,Wasted Time R,269193
Hillary Rodham Clinton,10406,False,/* Second term */  move this to the Senate subarticle; will add something here when she actually resigns,264454615,264454822,162061,2009-01-16 13:01:36,Wasted Time R,269193
Hillary Rodham Clinton,10407,False,,264454822,264868394,161806,2009-01-18 14:08:45,Plau,198982
Hillary Rodham Clinton,10408,False,,264868394,264871232,161684,2009-01-18 14:28:19,Jeneral28,6838091
Hillary Rodham Clinton,10409,False,"[[WP:UNDO|Undid]] revision 264871232 by [[Special:Contributions/Jeneral28|Jeneral28]] ([[User talk:Jeneral28|talk]]) she is still a senator, see Talk",264871232,264918902,161806,2009-01-18 19:19:11,Wasted Time R,269193
Hillary Rodham Clinton,10410,False,"[[WP:UNDO|Undid]] revision 264868394 by [[Special:Contributions/Plau|Plau]] ([[User talk:Plau|talk]]) Non-breaking spaces are required by MoS, see [[WP:NBSP]]",264918902,264919695,162061,2009-01-18 19:23:16,Wasted Time R,269193
Hillary Rodham Clinton,10411,False,updating,264919695,265314037,162055,2009-01-20 17:20:03,Jojhutton,6660588
Hillary Rodham Clinton,10412,False,,265314037,265317014,162047,2009-01-20 17:40:43,Lzhhilly,390304
Hillary Rodham Clinton,10413,False,"Now that Obama's POTUS, HRC is no longer Nominee-designate",265317014,265348128,162072,2009-01-20 20:41:19,Drex15,3437109
Hillary Rodham Clinton,10414,False,/* Political positions */ completely unrelated with her political positions,265348128,265356920,161958,2009-01-20 21:24:31,Avala,50816
Hillary Rodham Clinton,10415,False,,265356920,265374602,161946,2009-01-20 22:56:03,Moderate2008,8062604
Hillary Rodham Clinton,10416,False,images aren't always immediately related to the section they're in; sometimes it's just a matter of best visual formatting,265374602,265386792,162072,2009-01-21 00:05:43,Wasted Time R,269193
Hillary Rodham Clinton,10417,False,"/* External links */ include succession boxes with collapsible section, expand by default, add succession boxes (way complicated!)",265386792,265401161,162776,2009-01-21 01:32:58,Psantora,257756
Hillary Rodham Clinton,10418,False,"rv - formatting produces forced right-side horizontal scrolling on my Firefox 3.0.5; also, she isn't Sec State yet",265401161,265401824,162072,2009-01-21 01:37:14,Wasted Time R,269193
Hillary Rodham Clinton,10419,False,"oops, she hasn't been confirmed yet... comment out secretary of state succession boxes",265401824,265404012,162797,2009-01-21 01:52:29,Psantora,257756
Hillary Rodham Clinton,10420,False,/* External links */,265404012,265410431,162812,2009-01-21 02:35:48,Iamwisesun,4767928
Hillary Rodham Clinton,10421,False,/* External links */,265410431,265419214,162815,2009-01-21 03:39:12,Mrfeek,849322
Hillary Rodham Clinton,10422,False,,265419214,265428963,162817,2009-01-21 04:54:37,Roms85,558727
Hillary Rodham Clinton,10423,False,/* First term */,265428963,265520177,162822,2009-01-21 17:38:01,Levineps,929196
Hillary Rodham Clinton,10424,False,/* First term */,265520177,265520393,162829,2009-01-21 17:39:22,Levineps,929196
Hillary Rodham Clinton,10425,False,,265520393,265520912,162834,2009-01-21 17:41:55,Levineps,929196
Hillary Rodham Clinton,10426,False,Update for tense and brevity; clarify brothers,265520912,265523590,162589,2009-01-21 17:57:21,Frank,1475157
Hillary Rodham Clinton,10427,False,confirmed by Senate at 4:38 PM EST,265523590,265566724,162560,2009-01-21 21:39:01,Cg-realms,1067800
Hillary Rodham Clinton,10428,False,fixed tag,265566724,265567001,162559,2009-01-21 21:40:25,Cg-realms,1067800
Hillary Rodham Clinton,10429,False,,265567001,265567117,162495,2009-01-21 21:40:54,Smr16,1141828
Hillary Rodham Clinton,10430,False,,265567117,265567456,162559,2009-01-21 21:42:36,Jellyfish101,6141688
Hillary Rodham Clinton,10431,False,/* United States Secretary of State nomination */,265567456,265567598,162657,2009-01-21 21:43:13,Msclguru,140358
Hillary Rodham Clinton,10432,False,"still ""-designate"" until confirmation",265567598,265567726,162667,2009-01-21 21:43:43,Zpb52,188581
Hillary Rodham Clinton,10433,False,/* United States Secretary of State nomination */,265567726,265568290,162669,2009-01-21 21:45:55,Eco84,1445511
Hillary Rodham Clinton,10434,False,"Now ""-designate"" may be removed",265568290,265568445,162659,2009-01-21 21:46:29,Zpb52,188581
Hillary Rodham Clinton,10435,False,/* United States Secretary of State nomination */,265568445,265568617,162651,2009-01-21 21:47:10,Ericl,718875
Hillary Rodham Clinton,10436,False,/* United States Secretary of State nomination */ added time,265568617,265568734,162679,2009-01-21 21:47:41,Cg-realms,1067800
Hillary Rodham Clinton,10437,False,/* External links */,265568734,265569484,162679,2009-01-21 21:50:45,Ericl,718875
Hillary Rodham Clinton,10438,False,,265569484,265570130,162730,2009-01-21 21:53:14,Zpb52,188581
Hillary Rodham Clinton,10439,False,,265570130,265570284,162876,2009-01-21 21:53:51,UnitedStatesIndia,2908975
Hillary Rodham Clinton,10440,False,"It being four in the afternoon EST, it's too late for Clinton to be sworn in today. She will be sworn in tomorrow.",265570284,265570594,162876,2009-01-21 21:55:06,Ericl,718875
Hillary Rodham Clinton,10441,False,,265570594,265571504,162952,2009-01-21 21:59:22,UnitedStatesIndia,2908975
Hillary Rodham Clinton,10442,False,,265571504,265571695,162952,2009-01-21 22:00:14,UnitedStatesIndia,2908975
Hillary Rodham Clinton,10443,False,Reword Intro; former Senator,265571695,265572088,162828,2009-01-21 22:02:15,UkrNole 485,4930998
Hillary Rodham Clinton,10444,False,/* Nomination */  we don't need the exact time,265572088,265572571,162800,2009-01-21 22:04:31,Tvoz,2241258
Hillary Rodham Clinton,10445,False,,265572571,265573233,162936,2009-01-21 22:07:31,UnitedStatesIndia,2908975
Hillary Rodham Clinton,10446,False,reword first paragraph for better order and less choppy writing,265573233,265574475,162998,2009-01-21 22:13:10,Tvoz,2241258
Hillary Rodham Clinton,10447,False,"/* Nomination */   nomination is one paragraph, confirmation another",265574475,265576149,162999,2009-01-21 22:20:43,Tvoz,2241258
Hillary Rodham Clinton,10448,False,,265576149,265576688,163086,2009-01-21 22:23:16,Drex15,3437109
Hillary Rodham Clinton,10449,False,,265576688,265577267,163071,2009-01-21 22:26:09,Drex15,3437109
Hillary Rodham Clinton,10450,False,remove any implication that it's in her own husband's cabinet,265577267,265577659,163069,2009-01-21 22:28:08,Tvoz,2241258
Hillary Rodham Clinton,10451,False,Hasn't resigned yet.,265577659,265578557,163061,2009-01-21 22:32:47,RegentsPark,4894531
Hillary Rodham Clinton,10452,False,,265578557,265579090,163131,2009-01-21 22:35:30,Drex15,3437109
Hillary Rodham Clinton,10453,False,Clinton is expected to quickly resign her Senate seat.,265579090,265579402,163182,2009-01-21 22:37:21,Jellyfish101,6141688
Hillary Rodham Clinton,10454,False,"Sorry, minor punctuation error.",265579402,265579613,163182,2009-01-21 22:38:28,Jellyfish101,6141688
